y	yend	x	xend	PANEL
109.289604839049	126.033025881824	74750.5	74750.5	1
105.183528646171	122.844543813262	75250.5	75250.5	1
111.012189699993	126.491267438372	75750.5	75750.5	1
106.723989261822	122.662791224127	76250.5	76250.5	1
48.9464115688492	112.076225583476	76750.5	76750.5	1
41.1967156018707	82.5804723496791	77250.5	77250.5	1
91.4627388671634	118.313832317543	77750.5	77750.5	1
89.5477224308237	119.003868885848	78250.5	78250.5	1
50.8896824036516	122.511075349414	78750.5	78750.5	1
47.0163240453143	115.758798528694	79250.5	79250.5	1
35.057007538287	108.320451882753	79750.5	79750.5	1
52.8309953885591	89.6841698985407	80250.5	80250.5	1
48.1660544518365	109.743024663326	80750.5	80750.5	1
40.3495772612512	111.204525677266	81250.5	81250.5	1
105.142169874281	120.420343172351	81750.5	81750.5	1
62.3048301419639	116.180575137059	82250.5	82250.5	1
103.104268737313	122.866965025891	82750.5	82750.5	1
111.15565423648	127.564495452817	83250.5	83250.5	1
41.6630807908564	113.082688225908	83750.5	83750.5	1
59.7235245230148	117.269614053451	84250.5	84250.5	1
103.99295417132	125.493019104018	84750.5	84750.5	1
18.4954722423112	33.8197351538968	85250.5	85250.5	1
19.8965099997901	35.4946039546407	85750.5	85750.5	1
28.2040127426414	123.84167930019	86250.5	86250.5	1
28.7543579060952	50.0849706826083	86750.5	86750.5	1
30.5399640728207	97.5061756191361	87250.5	87250.5	1
31.3940683586832	98.1836213351387	87750.5	87750.5	1
33.3445314867472	117.110647012353	88250.5	88250.5	1
97.3611248353452	126.706043974463	88750.5	88750.5	1
111.774608469505	126.327861475576	89250.5	89250.5	1
34.5808999263595	104.98769459246	89750.5	89750.5	1
41.6301615624723	114.446318764605	90250.5	90250.5	1
103.625280718244	121.891376309398	90750.5	90750.5	1
50.1505426957559	121.735634750785	91250.5	91250.5	1
33.0482418879493	58.6811427433877	91750.5	91750.5	1
31.6544809033197	52.5538461600901	92250.5	92250.5	1
108.443668066636	124.299501290404	92750.5	92750.5	1
108.956111335672	123.293558462482	93250.5	93250.5	1
34.240276438815	108.670937390689	93750.5	93750.5	1
35.0911733153833	111.177013232887	94250.5	94250.5	1
100.794161191754	123.021361242726	94750.5	94750.5	1
52.2829848284796	111.892749876079	95250.5	95250.5	1
33.359943167219	60.0769393311889	95750.5	95750.5	1
29.1632443661123	64.5781880405785	96250.5	96250.5	1
44.9700976792933	114.530845228413	96750.5	96750.5	1
43.2835837794143	96.0496356034627	97250.5	97250.5	1
30.7866373379396	59.6881402645476	97750.5	97750.5	1
39.7067661931394	113.347822882391	98250.5	98250.5	1
113.615748850498	128.261156746729	98750.5	98750.5	1
53.6363676163999	120.245431534917	99250.5	99250.5	1
104.952566602496	127.108886671979	99750.5	99750.5	1
336.941128188302	347.158708077501	250.5	250.5	2
318.858585287612	329.968291722366	750.5	750.5	2
324.196598727613	337.966637757029	1250.5	1250.5	2
318.370933280207	334.786119523612	1750.5	1750.5	2
317.20552961734	327.156191266583	2250.5	2250.5	2
320.240263203192	329.738720749955	2750.5	2750.5	2
319.941680667009	329.404947463707	3250.5	3250.5	2
317.211629831974	327.400388032403	3750.5	3750.5	2
313.842413766317	326.154758485416	4250.5	4250.5	2
316.906416345231	327.237301115856	4750.5	4750.5	2
315.183911319394	326.381537802326	5250.5	5250.5	2
313.083369928704	324.51733847465	5750.5	5750.5	2
315.260761596524	327.911746391851	6250.5	6250.5	2
324.718366062892	350.069629744058	6750.5	6750.5	2
337.702913594179	350.064158892374	7250.5	7250.5	2
341.782271347184	350.766823065803	7750.5	7750.5	2
343.671302642952	352.989505270701	8250.5	8250.5	2
342.293535841336	352.406687506827	8750.5	8750.5	2
342.044113242972	351.039107129393	9250.5	9250.5	2
340.97453403246	351.347026087513	9750.5	9750.5	2
340.565717558095	350.615534910583	10250.5	10250.5	2
318.382977357754	341.209578137607	10750.5	10750.5	2
315.234316452619	326.349527803201	11250.5	11250.5	2
315.114421983036	326.340637652988	11750.5	11750.5	2
316.120932446949	327.379195796761	12250.5	12250.5	2
315.236546566099	326.222996742006	12750.5	12750.5	2
315.601730854938	326.878090552489	13250.5	13250.5	2
316.024400328585	326.726465496596	13750.5	13750.5	2
313.998450086199	324.279905151353	14250.5	14250.5	2
320.491304585034	334.310471567831	14750.5	14750.5	2
314.809007022682	325.472517749523	15250.5	15250.5	2
314.967531567107	325.424012563148	15750.5	15750.5	2
319.828793536484	346.338593012721	16250.5	16250.5	2
315.229638104578	327.815193792661	16750.5	16750.5	2
316.453568409563	328.286839903095	17250.5	17250.5	2
316.676401513261	326.93880723941	17750.5	17750.5	2
315.216903422661	325.285737726598	18250.5	18250.5	2
314.270205511229	325.746168098002	18750.5	18750.5	2
316.968522486393	332.845938053687	19250.5	19250.5	2
315.450262194323	326.890106806108	19750.5	19750.5	2
314.585371667435	325.603967892016	20250.5	20250.5	2
316.774434559312	329.040696434541	20750.5	20750.5	2
316.644930531974	346.312828728455	21250.5	21250.5	2
315.060269275905	326.028090998219	21750.5	21750.5	2
309.078777347399	323.067159833699	22250.5	22250.5	2
309.306031328069	321.535144513535	22750.5	22750.5	2
318.427599486663	347.424238970275	23250.5	23250.5	2
312.108608439406	324.087370395048	23750.5	23750.5	2
311.530151217497	324.710684375136	24250.5	24250.5	2
313.274831068152	324.64964121911	24750.5	24750.5	2
313.993631974771	325.581986925114	25250.5	25250.5	2
316.348943191649	327.154804148569	25750.5	25750.5	2
314.541787062689	324.990571983519	26250.5	26250.5	2
313.088196678165	324.023455669398	26750.5	26750.5	2
314.64409090114	325.172303599594	27250.5	27250.5	2
315.646670781368	326.578071822836	27750.5	27750.5	2
313.499049802944	324.812362651799	28250.5	28250.5	2
309.530701503266	322.681220221941	28750.5	28750.5	2
317.584459106413	326.807960200124	29250.5	29250.5	2
315.62307492855	326.232625972807	29750.5	29750.5	2
315.662150652413	325.601738279244	30250.5	30250.5	2
315.413648598208	326.547152732586	30750.5	30750.5	2
314.987165806058	324.980259051246	31250.5	31250.5	2
314.663278796243	324.762751234236	31750.5	31750.5	2
316.646352479962	326.185851214071	32250.5	32250.5	2
313.502837151071	324.144073889486	32750.5	32750.5	2
316.988248652731	326.983217173332	33250.5	33250.5	2
316.296692613231	326.447761288398	33750.5	33750.5	2
314.85901428616	324.66801352679	34250.5	34250.5	2
313.550668668098	325.033516631994	34750.5	34750.5	2
315.014582417799	325.000275299442	35250.5	35250.5	2
315.615122230757	325.210814973942	35750.5	35750.5	2
315.635232265289	326.003189707122	36250.5	36250.5	2
316.498043957282	328.093129753102	36750.5	36750.5	2
317.245004557519	328.569166815344	37250.5	37250.5	2
315.014248317559	325.935479124179	37750.5	37750.5	2
313.297798226739	326.042506184225	38250.5	38250.5	2
313.388686723384	324.369047503196	38750.5	38750.5	2
315.061750880507	326.042824115917	39250.5	39250.5	2
313.380118726769	324.198420152371	39750.5	39750.5	2
314.916470243771	325.478345383179	40250.5	40250.5	2
315.936467462183	326.098901496628	40750.5	40750.5	2
315.652369242029	325.865746114282	41250.5	41250.5	2
315.478999337694	326.001058671894	41750.5	41750.5	2
315.555576564314	325.819631284315	42250.5	42250.5	2
315.463997029717	327.032783242923	42750.5	42750.5	2
315.582891529086	326.245169478842	43250.5	43250.5	2
315.471095292958	326.197520259775	43750.5	43750.5	2
312.067656885597	325.353735821058	44250.5	44250.5	2
315.614426981075	326.351298238564	44750.5	44750.5	2
313.50974834757	325.480242773565	45250.5	45250.5	2
315.218934731298	326.844196154809	45750.5	45750.5	2
316.44571876992	328.358309881775	46250.5	46250.5	2
318.617866926623	329.617457275483	46750.5	46750.5	2
317.334768581451	328.598257141925	47250.5	47250.5	2
313.997403888863	325.456901567341	47750.5	47750.5	2
314.06023615284	324.719108606939	48250.5	48250.5	2
311.823834362888	322.985634395901	48750.5	48750.5	2
311.408237555893	322.253630773976	49250.5	49250.5	2
314.815798196068	325.466295653952	49750.5	49750.5	2
314.39880239653	325.225549615215	50250.5	50250.5	2
316.085314876811	326.531292425581	50750.5	50750.5	2
317.311684841757	329.246282412936	51250.5	51250.5	2
317.356187412077	328.841000457181	51750.5	51750.5	2
311.403345805025	325.834489213155	52250.5	52250.5	2
313.325555074973	325.521950928572	52750.5	52750.5	2
315.118786217412	325.123241051456	53250.5	53250.5	2
316.164149594208	327.48316560348	53750.5	53750.5	2
317.697571853814	328.647626571368	54250.5	54250.5	2
317.398547229518	327.373944781446	54750.5	54750.5	2
321.40728524167	331.529378647679	55250.5	55250.5	2
320.344560674931	330.423973963253	55750.5	55750.5	2
319.101998815053	327.996786065446	56250.5	56250.5	2
316.605413367438	328.744146867276	56750.5	56750.5	2
311.602356324392	323.777661790202	57250.5	57250.5	2
315.57092892102	349.230146463536	57750.5	57750.5	2
341.407972338925	349.861800949309	58250.5	58250.5	2
340.424292337987	353.378329744405	58750.5	58750.5	2
341.436839855388	351.636278619777	59250.5	59250.5	2
338.711567366414	354.169495546244	59750.5	59750.5	2
341.151462064405	351.328438574238	60250.5	60250.5	2
341.585546675298	353.388489352102	60750.5	60750.5	2
342.423296916961	353.082756955142	61250.5	61250.5	2
316.546450555115	327.19611855174	61750.5	61750.5	2
314.048188854368	326.427042710511	62250.5	62250.5	2
315.547570879297	327.452282063581	62750.5	62750.5	2
313.921609872033	325.069806844098	63250.5	63250.5	2
314.526796972	324.932419577118	63750.5	63750.5	2
314.770555308636	324.233293628978	64250.5	64250.5	2
314.93258469772	326.649329780512	64750.5	64750.5	2
308.574679197161	322.485151816619	65250.5	65250.5	2
316.199260046681	327.71639782021	65750.5	65750.5	2
318.030999235541	329.979531797532	66250.5	66250.5	2
312.794716090449	325.977652022427	66750.5	66750.5	2
313.733212877125	326.059583830266	67250.5	67250.5	2
316.861197424249	330.444799876473	67750.5	67750.5	2
310.705801652487	323.227040724085	68250.5	68250.5	2
315.248547408221	326.158475886789	68750.5	68750.5	2
316.255999396897	327.824887629067	69250.5	69250.5	2
315.191930529845	325.51623909526	69750.5	69750.5	2
312.716911921174	324.3253874798	70250.5	70250.5	2
313.948888058212	324.335215529595	70750.5	70750.5	2
314.761266941819	324.88922077917	71250.5	71250.5	2
316.199195557212	327.150871297098	71750.5	71750.5	2
314.599498379925	324.896871411077	72250.5	72250.5	2
316.139184341993	326.032021776205	72750.5	72750.5	2
315.671093721533	325.183538513089	73250.5	73250.5	2
314.170267867547	324.764896019668	73750.5	73750.5	2
313.519374479305	324.670512415459	74250.5	74250.5	2
316.309827366562	325.82208528234	74750.5	74750.5	2
315.212288277254	325.568440639593	75250.5	75250.5	2
315.314797285282	325.600868472911	75750.5	75750.5	2
318.962243677839	335.50759695954	76250.5	76250.5	2
314.387726180009	324.992461586564	76750.5	76750.5	2
312.897281418825	324.927975348992	77250.5	77250.5	2
314.08200341496	325.551568742204	77750.5	77750.5	2
316.93744621211	327.544514154686	78250.5	78250.5	2
318.29218571621	330.110984474327	78750.5	78750.5	2
315.334905718387	328.376384944395	79250.5	79250.5	2
316.158661916582	326.730106874616	79750.5	79750.5	2
306.607855949532	319.486232615355	80250.5	80250.5	2
310.759383726635	322.911439470991	80750.5	80750.5	2
316.359808259607	327.241512061958	81250.5	81250.5	2
320.348489244239	330.374289232988	81750.5	81750.5	2
322.669376336479	338.227421727317	82250.5	82250.5	2
315.597426055993	326.577475465066	82750.5	82750.5	2
315.621128927167	325.568495464491	83250.5	83250.5	2
315.715411792239	327.058077073008	83750.5	83750.5	2
316.930212318196	328.702409527351	84250.5	84250.5	2
316.288864753313	326.345439876631	84750.5	84750.5	2
317.701964521656	328.149215857515	85250.5	85250.5	2
319.734129569071	328.621872743225	85750.5	85750.5	2
316.965172637873	327.631051604351	86250.5	86250.5	2
321.417600708797	331.109387882157	86750.5	86750.5	2
319.270463082378	329.343709232544	87250.5	87250.5	2
315.863854828764	326.265863831285	87750.5	87750.5	2
316.375048259861	327.469162383319	88250.5	88250.5	2
316.079313710662	326.620117407953	88750.5	88750.5	2
314.809450674447	325.441115992637	89250.5	89250.5	2
315.205168050071	326.408806860882	89750.5	89750.5	2
315.53914175474	327.096808136952	90250.5	90250.5	2
315.591595678494	326.662308131026	90750.5	90750.5	2
314.167810740778	324.937870457874	91250.5	91250.5	2
311.148061437143	323.083226449446	91750.5	91750.5	2
315.561731490933	325.388395163118	92250.5	92250.5	2
313.550051592227	325.033762596794	92750.5	92750.5	2
314.659990057923	325.491374023968	93250.5	93250.5	2
320.482785387146	331.000904647792	93750.5	93750.5	2
317.17441431913	329.122941590465	94250.5	94250.5	2
316.975957931255	328.163076472029	94750.5	94750.5	2
314.547343242274	325.532192394008	95250.5	95250.5	2
312.011037743533	324.20811936631	95750.5	95750.5	2
312.448051462837	325.683212726915	96250.5	96250.5	2
317.091170708536	327.087417066455	96750.5	96750.5	2
312.966279137483	324.002169316463	97250.5	97250.5	2
312.986320052372	324.139201828643	97750.5	97750.5	2
315.829251436274	327.597055909963	98250.5	98250.5	2
316.02039390046	327.799230834586	98750.5	98750.5	2
315.291916711328	326.786269924275	99250.5	99250.5	2
315.996527983363	326.748656918009	99750.5	99750.5	2
